  Time                 , V(VO)                
  1.003517602339e-003  ,3.265326351818e+000  
  1.003524602340e-003  ,3.275990167907e+000  
  1.003531602341e-003  ,3.286745683506e+000  
  1.003538602342e-003  ,3.297592557862e+000  
  1.003545602343e-003  ,3.308530499344e+000  
  1.003552602345e-003  ,3.319559216703e+000  
  1.003559602346e-003  ,3.330678370645e+000  
  1.003566602347e-003  ,3.341887703028e+000  
  1.003573602348e-003  ,3.353186934488e+000  
  1.003580602349e-003  ,3.364575850339e+000  
  1.003587602350e-003  ,3.376054091274e+000  
  1.003594602351e-003  ,3.387621320125e+000  
  1.003601602352e-003  ,3.399277280379e+000  
  1.003608602353e-003  ,3.411021763792e+000  
  1.003615602354e-003  ,3.422854418263e+000  
  1.003622602356e-003  ,3.434774956274e+000  
  1.003629602357e-003  ,3.446783090621e+000  
  1.003636602358e-003  ,3.458878534346e+000  
  1.003643602359e-003  ,3.471061000898e+000  
  1.003650602360e-003  ,3.483330204199e+000  
  1.003657602361e-003  ,3.495685858494e+000  
  1.003664602362e-003  ,3.508127678334e+000  
  1.003671602363e-003  ,3.520655331276e+000  
  1.003678602364e-003  ,3.533268627608e+000  
  1.003685602365e-003  ,3.545967235560e+000  
  1.003692602367e-003  ,3.558750823963e+000  
  1.003699602368e-003  ,3.571619203829e+000  
  1.003706602369e-003  ,3.584571997561e+000  
  1.003713602370e-003  ,3.597609016666e+000  
  1.003720602371e-003  ,3.610729884529e+000  
  1.003727602372e-003  ,3.623934413152e+000  
  1.003734602373e-003  ,3.637222273789e+000  
  1.003741602374e-003  ,3.650593138315e+000  
  1.003748602375e-003  ,3.664046819477e+000  
  1.003755602376e-003  ,3.677582989832e+000  
  1.003762602378e-003  ,3.691201369183e+000  
  1.003769602379e-003  ,3.704901677709e+000  
  1.003776602380e-003  ,3.718683635968e+000  
  1.003783602381e-003  ,3.732546964875e+000  
  1.003790602382e-003  ,3.746491339351e+000  
  1.003797602383e-003  ,3.760516573887e+000  
  1.003804602384e-003  ,3.774622297838e+000  
  1.003811602385e-003  ,3.788808264579e+000  
  1.003818602386e-003  ,3.803074273902e+000  
  1.003825602387e-003  ,3.817419987317e+000  
  1.003832602389e-003  ,3.831845128468e+000  
  1.003839602390e-003  ,3.846349375318e+000  
  1.003846602391e-003  ,3.860932544040e+000  
  1.003853602392e-003  ,3.875594313247e+000  
  1.003860602393e-003  ,3.890334408033e+000  
  1.003867602394e-003  ,3.905152508142e+000  
  1.003874602395e-003  ,3.920048430802e+000  
  1.003881602396e-003  ,3.935021856434e+000  
