X--Trace 1::[I(C2:1) | I(PR2)];Y--Trace 1::[I(C2:1) | I(PR2)];;X--Trace 2::[V(out2) | V(PR1)];Y--Trace 2::[V(out2) | V(PR1)]
1.04392E-05;-0.007349213;;1.04392E-05;9.18974325
1.04402E-05;-0.007349213;;1.04402E-05;9.186402699
1.04412E-05;-0.007349213;;1.04412E-05;9.183062148
1.04422E-05;-0.007349213;;1.04422E-05;9.179721597
1.04432E-05;-0.007349212;;1.04432E-05;9.176381045
1.04442E-05;-0.007349212;;1.04442E-05;9.173040494
1.04452E-05;-0.007349212;;1.04452E-05;9.169699943
1.04462E-05;-0.007349212;;1.04462E-05;9.166359392
1.04472E-05;-0.007349212;;1.04472E-05;9.163018841
1.04482E-05;-0.007349212;;1.04482E-05;9.15967829
1.04492E-05;-0.007349212;;1.04492E-05;9.156337739
1.04502E-05;-0.007349212;;1.04502E-05;9.152997189
1.04512E-05;-0.007349212;;1.04512E-05;9.149656638
1.04522E-05;-0.007349212;;1.04522E-05;9.146316087
1.04532E-05;-0.007349212;;1.04532E-05;9.142975536
1.04542E-05;-0.007349211;;1.04542E-05;9.139634986
1.04552E-05;-0.007349211;;1.04552E-05;9.136294435
1.04562E-05;-0.007349211;;1.04562E-05;9.132953884
1.04572E-05;-0.007349211;;1.04572E-05;9.129613334
1.04582E-05;-0.007349211;;1.04582E-05;9.126272783
1.04592E-05;-0.007349211;;1.04592E-05;9.122932233
1.04602E-05;-0.007349211;;1.04602E-05;9.119591683
1.04612E-05;-0.007349211;;1.04612E-05;9.116251133
1.04622E-05;-0.00734921;;1.04622E-05;9.112910582
1.04632E-05;-0.00734921;;1.04632E-05;9.109570032
1.04642E-05;-0.00734921;;1.04642E-05;9.106229482
1.04652E-05;-0.00734921;;1.04652E-05;9.102888932
1.04662E-05;-0.00734921;;1.04662E-05;9.099548382
1.04672E-05;-0.00734921;;1.04672E-05;9.096207832
1.04682E-05;-0.007349209;;1.04682E-05;9.092867283
1.04692E-05;-0.007349209;;1.04692E-05;9.089526733
1.04702E-05;-0.007349209;;1.04702E-05;9.086186183
1.04712E-05;-0.007349209;;1.04712E-05;9.082845634
1.04722E-05;-0.007349209;;1.04722E-05;9.079505084
1.04732E-05;-0.007349209;;1.04732E-05;9.076164535
1.04742E-05;-0.007349208;;1.04742E-05;9.072823986
1.04752E-05;-0.007349208;;1.04752E-05;9.069483437
1.04762E-05;-0.007349208;;1.04762E-05;9.066142887
1.04772E-05;-0.007349208;;1.04772E-05;9.062802338
1.04782E-05;-0.007349207;;1.04782E-05;9.05946179
1.04792E-05;-0.007349207;;1.04792E-05;9.056121241
1.04802E-05;-0.007349207;;1.04802E-05;9.052780692
1.04812E-05;-0.007349207;;1.04812E-05;9.049440143
1.04822E-05;-0.007349207;;1.04822E-05;9.046099595
1.04832E-05;-0.007349206;;1.04832E-05;9.042759046
1.04842E-05;-0.007349206;;1.04842E-05;9.039418498
1.04852E-05;-0.007349206;;1.04852E-05;9.03607795
1.04862E-05;-0.007349206;;1.04862E-05;9.032737402
1.04872E-05;-0.007349205;;1.04872E-05;9.029396854
1.04882E-05;-0.007349205;;1.04882E-05;9.026056306
1.04892E-05;-0.007349205;;1.04892E-05;9.022715758
1.04902E-05;-0.007349205;;1.04902E-05;9.019375211
1.04912E-05;-0.007349204;;1.04912E-05;9.016034663
1.04922E-05;-0.007349204;;1.04922E-05;9.012694116
1.04932E-05;-0.007349204;;1.04932E-05;9.009353568
1.04942E-05;-0.007349204;;1.04942E-05;9.006013021
1.04952E-05;-0.007349203;;1.04952E-05;9.002672474
1.04962E-05;-0.007349203;;1.04962E-05;8.999331927
1.04972E-05;-0.007349203;;1.04972E-05;8.99599138
1.04982E-05;-0.007349203;;1.04982E-05;8.992650834
1.04992E-05;-0.007349202;;1.04992E-05;8.989310287
1.05002E-05;-0.007349202;;1.05002E-05;8.985969741
1.05012E-05;-0.007349202;;1.05012E-05;8.982629194
1.05022E-05;-0.007349201;;1.05022E-05;8.979288648
1.05032E-05;-0.007349201;;1.05032E-05;8.975948102
1.05042E-05;-0.007349201;;1.05042E-05;8.972607556
1.05052E-05;-0.0073492;;1.05052E-05;8.969267011
1.05062E-05;-0.0073492;;1.05062E-05;8.965926465
1.05072E-05;-0.0073492;;1.05072E-05;8.96258592
1.05082E-05;-0.0073492;;1.05082E-05;8.959245374
1.05092E-05;-0.007349199;;1.05092E-05;8.955904829
1.05102E-05;-0.007349199;;1.05102E-05;8.952564284
1.05112E-05;-0.007349199;;1.05112E-05;8.949223739
1.05122E-05;-0.007349198;;1.05122E-05;8.945883195
1.05132E-05;-0.007349198;;1.05132E-05;8.94254265
1.05142E-05;-0.007349198;;1.05142E-05;8.939202106
1.05152E-05;-0.007349197;;1.05152E-05;8.935861561
1.05162E-05;-0.007349197;;1.05162E-05;8.932521017
1.05172E-05;-0.007349196;;1.05172E-05;8.929180473
1.05182E-05;-0.007349196;;1.05182E-05;8.92583993
1.05192E-05;-0.007349196;;1.05192E-05;8.922499386
1.05202E-05;-0.007349195;;1.05202E-05;8.919158843
1.05212E-05;-0.007349195;;1.05212E-05;8.915818299
1.05222E-05;-0.007349195;;1.05222E-05;8.912477756
1.05232E-05;-0.007349194;;1.05232E-05;8.909137213
1.05242E-05;-0.007349194;;1.05242E-05;8.905796671
1.05252E-05;-0.007349193;;1.05252E-05;8.902456128
1.05262E-05;-0.007349193;;1.05262E-05;8.899115586
1.05272E-05;-0.007349193;;1.05272E-05;8.895775043
1.05282E-05;-0.007349192;;1.05282E-05;8.892434501
1.05292E-05;-0.007349192;;1.05292E-05;8.889093959
1.05302E-05;-0.007349192;;1.05302E-05;8.885753418
1.05312E-05;-0.007349191;;1.05312E-05;8.882412876
1.05322E-05;-0.007349191;;1.05322E-05;8.879072335
1.05332E-05;-0.00734919;;1.05332E-05;8.875731794
1.05342E-05;-0.00734919;;1.05342E-05;8.872391253
1.05352E-05;-0.007349189;;1.05352E-05;8.869050712
1.05362E-05;-0.007349189;;1.05362E-05;8.865710171
1.05372E-05;-0.007349189;;1.05372E-05;8.862369631
1.05382E-05;-0.007349188;;1.05382E-05;8.859029091
1.05392E-05;-0.007349188;;1.05392E-05;8.855688551
1.05402E-05;-0.007349187;;1.05402E-05;8.852348011
1.05412E-05;-0.007349187;;1.05412E-05;8.849007472
1.05422E-05;-0.007349186;;1.05422E-05;8.845666932
1.05432E-05;-0.007349186;;1.05432E-05;8.842326393
1.05442E-05;-0.007349186;;1.05442E-05;8.838985854
1.05452E-05;-0.007349185;;1.05452E-05;8.835645315
1.05462E-05;-0.007349185;;1.05462E-05;8.832304777
1.05472E-05;-0.007349184;;1.05472E-05;8.828964238
1.05482E-05;-0.007349184;;1.05482E-05;8.8256237
1.05492E-05;-0.007349183;;1.05492E-05;8.822283162
1.05502E-05;-0.007349183;;1.05502E-05;8.818942625
1.05512E-05;-0.007349182;;1.05512E-05;8.815602087
1.05522E-05;-0.007349182;;1.05522E-05;8.81226155
1.05532E-05;-0.007349181;;1.05532E-05;8.808921013
1.05542E-05;-0.007349181;;1.05542E-05;8.805580476
1.05552E-05;-0.00734918;;1.05552E-05;8.802406966
1.05562E-05;-0.00734918;;1.05562E-05;8.79906643
1.05572E-05;-0.007349179;;1.05572E-05;8.795725894
1.05582E-05;-0.007349179;;1.05582E-05;8.792385358
1.05592E-05;-0.007349178;;1.05592E-05;8.789044822
1.05602E-05;-0.007349178;;1.05602E-05;8.785704286
1.05612E-05;-0.007349177;;1.05612E-05;8.782363751
1.05622E-05;-0.007349177;;1.05622E-05;8.779023216
1.05632E-05;-0.007349176;;1.05632E-05;8.775682681
1.05642E-05;-0.007349176;;1.05642E-05;8.772342147
1.05652E-05;-0.007349175;;1.05652E-05;8.769001612
1.05662E-05;-0.007349175;;1.05662E-05;8.765661078
1.05672E-05;-0.007349174;;1.05672E-05;8.762320544
1.05682E-05;-0.007349174;;1.05682E-05;8.758980011
1.05692E-05;-0.007349173;;1.05692E-05;8.755639478
1.05702E-05;-0.007349173;;1.05702E-05;8.752298944
1.05712E-05;-0.007349172;;1.05712E-05;8.748958412
1.05722E-05;-0.007349171;;1.05722E-05;8.745617879
1.05732E-05;-0.007349171;;1.05732E-05;8.742277347
1.05742E-05;-0.00734917;;1.05742E-05;8.738936815
1.05752E-05;-0.00734917;;1.05752E-05;8.735596283
1.05762E-05;-0.007349169;;1.05762E-05;8.732255751
1.05772E-05;-0.007349169;;1.05772E-05;8.72891522
1.05782E-05;-0.007349168;;1.05782E-05;8.725574689
1.05792E-05;-0.007349167;;1.05792E-05;8.722234158
1.05802E-05;-0.007349167;;1.05802E-05;8.718893627
1.05812E-05;-0.007349166;;1.05812E-05;8.715553097
1.05822E-05;-0.007349166;;1.05822E-05;8.712212567
1.05832E-05;-0.007349165;;1.05832E-05;8.708872037
1.05842E-05;-0.007349165;;1.05842E-05;8.705531508
1.05852E-05;-0.007349164;;1.05852E-05;8.702190979
1.05862E-05;-0.007349163;;1.05862E-05;8.69885045
1.05872E-05;-0.007349163;;1.05872E-05;8.695509921
1.05882E-05;-0.007349162;;1.05882E-05;8.692169393
1.05892E-05;-0.007349162;;1.05892E-05;8.688828865
1.05902E-05;-0.007349161;;1.05902E-05;8.685488337
1.05912E-05;-0.00734916;;1.05912E-05;8.682147809
1.05922E-05;-0.00734916;;1.05922E-05;8.678807282
1.05932E-05;-0.007349159;;1.05932E-05;8.675466755
1.05942E-05;-0.007349158;;1.05942E-05;8.672126228
1.05952E-05;-0.007349158;;1.05952E-05;8.668785702
1.05962E-05;-0.007349157;;1.05962E-05;8.665445176
1.05972E-05;-0.007349157;;1.05972E-05;8.66210465
1.05982E-05;-0.007349156;;1.05982E-05;8.658764124
1.05992E-05;-0.007349155;;1.05992E-05;8.655423599
1.06002E-05;-0.007349155;;1.06002E-05;8.652083074
1.06012E-05;-0.007349154;;1.06012E-05;8.64874255
1.06022E-05;-0.007349153;;1.06022E-05;8.645402025
1.06032E-05;-0.007349153;;1.06032E-05;8.642061501
1.06042E-05;-0.007349152;;1.06042E-05;8.638720977
1.06052E-05;-0.007349151;;1.06052E-05;8.635380454
1.06062E-05;-0.007349151;;1.06062E-05;8.632039931
1.06072E-05;-0.00734915;;1.06072E-05;8.628699408
1.06082E-05;-0.007349149;;1.06082E-05;8.625358885
1.06092E-05;-0.007349149;;1.06092E-05;8.622018363
1.06102E-05;-0.007349148;;1.06102E-05;8.618677841
1.06112E-05;-0.007349147;;1.06112E-05;8.61533732
1.06122E-05;-0.007349147;;1.06122E-05;8.611996798
1.06132E-05;-0.007349146;;1.06132E-05;8.608656277
1.06142E-05;-0.007349145;;1.06142E-05;8.605315757
1.06152E-05;-0.007349144;;1.06152E-05;8.601975236
1.06162E-05;-0.007349144;;1.06162E-05;8.598634716
1.06172E-05;-0.007349143;;1.06172E-05;8.595294197
1.06182E-05;-0.007349142;;1.06182E-05;8.591953677
1.06192E-05;-0.007349142;;1.06192E-05;8.588613158
1.06202E-05;-0.007349141;;1.06202E-05;8.585272639
1.06212E-05;-0.00734914;;1.06212E-05;8.581932121
1.06222E-05;-0.007349139;;1.06222E-05;8.578591603
1.06232E-05;-0.007349139;;1.06232E-05;8.575251085
1.06242E-05;-0.007349138;;1.06242E-05;8.571910568
1.06252E-05;-0.007349137;;1.06252E-05;8.568570051
1.06262E-05;-0.007349136;;1.06262E-05;8.565229534
1.06272E-05;-0.007349136;;1.06272E-05;8.561889018
1.06282E-05;-0.007349135;;1.06282E-05;8.558548501
1.06292E-05;-0.007349134;;1.06292E-05;8.555207986
1.06302E-05;-0.007349133;;1.06302E-05;8.55186747
1.06312E-05;-0.007349133;;1.06312E-05;8.548526955
1.06321E-05;-0.007349132;;1.06321E-05;8.545353466
1.06331E-05;-0.007349131;;1.06331E-05;8.542012952
1.06341E-05;-0.007349131;;1.06341E-05;8.538839464
1.06351E-05;-0.00734913;;1.06351E-05;8.53549895
1.06361E-05;-0.007349129;;1.06361E-05;8.532158437
1.06371E-05;-0.007349128;;1.06371E-05;8.528817924
1.06381E-05;-0.007349127;;1.06381E-05;8.525477411
1.06391E-05;-0.007349127;;1.06391E-05;8.522136899
1.06401E-05;-0.007349126;;1.06401E-05;8.518796387
1.06411E-05;-0.007349125;;1.06411E-05;8.515455875
1.06421E-05;-0.007349124;;1.06421E-05;8.512115364
1.06431E-05;-0.007349123;;1.06431E-05;8.508774853
1.06441E-05;-0.007349123;;1.06441E-05;8.505434343
1.06451E-05;-0.007349122;;1.06451E-05;8.502093832
1.06461E-05;-0.007349121;;1.06461E-05;8.498753323
1.06471E-05;-0.00734912;;1.06471E-05;8.495412813
1.06481E-05;-0.007349119;;1.06481E-05;8.492072304
1.06491E-05;-0.007349119;;1.06491E-05;8.488731796
1.06501E-05;-0.007349118;;1.06501E-05;8.485391287
1.06511E-05;-0.007349117;;1.06511E-05;8.482050779
1.06521E-05;-0.007349116;;1.06521E-05;8.478710272
1.06531E-05;-0.007349115;;1.06531E-05;8.475369765
1.06541E-05;-0.007349115;;1.06541E-05;8.472029258
1.06551E-05;-0.007349114;;1.06551E-05;8.468688751
1.06561E-05;-0.007349113;;1.06561E-05;8.465348245
1.06571E-05;-0.007349112;;1.06571E-05;8.46200774
1.06581E-05;-0.007349111;;1.06581E-05;8.458667235
1.06591E-05;-0.00734911;;1.06591E-05;8.45532673
1.06601E-05;-0.007349109;;1.06601E-05;8.451986225
1.06611E-05;-0.007349109;;1.06611E-05;8.448645721
1.06621E-05;-0.007349108;;1.06621E-05;8.445305217
1.06631E-05;-0.007349107;;1.06631E-05;8.441964714
1.06641E-05;-0.007349106;;1.06641E-05;8.438624211
1.06651E-05;-0.007349105;;1.06651E-05;8.435283709
1.06661E-05;-0.007349104;;1.06661E-05;8.431943206
1.06671E-05;-0.007349103;;1.06671E-05;8.428602705
1.06681E-05;-0.007349103;;1.06681E-05;8.425262203
1.06691E-05;-0.007349102;;1.06691E-05;8.421921702
1.06701E-05;-0.007349101;;1.06701E-05;8.418581202
1.06711E-05;-0.0073491;;1.06711E-05;8.415240702
1.06721E-05;-0.007349099;;1.06721E-05;8.411900202
1.06731E-05;-0.007349098;;1.06731E-05;8.408559703
1.06741E-05;-0.007349097;;1.06741E-05;8.405219204
1.06751E-05;-0.007349096;;1.06751E-05;8.401878705
1.06761E-05;-0.007349095;;1.06761E-05;8.398538207
1.06771E-05;-0.007349094;;1.06771E-05;8.39519771
1.06781E-05;-0.007349094;;1.06781E-05;8.391857212
1.06791E-05;-0.007349093;;1.06791E-05;8.388516715
1.06801E-05;-0.007349092;;1.06801E-05;8.385176219
1.06811E-05;-0.007349091;;1.06811E-05;8.381835723
1.06821E-05;-0.00734909;;1.06821E-05;8.378495227
1.06831E-05;-0.007349089;;1.06831E-05;8.375154732
1.06841E-05;-0.007349088;;1.06841E-05;8.371814237
1.06851E-05;-0.007349087;;1.06851E-05;8.368473743
1.06861E-05;-0.007349086;;1.06861E-05;8.365133249
1.06871E-05;-0.007349085;;1.06871E-05;8.361792756
1.06881E-05;-0.007349084;;1.06881E-05;8.358452263
1.06891E-05;-0.007349083;;1.06891E-05;8.35511177
1.06901E-05;-0.007349082;;1.06901E-05;8.351771278
1.06911E-05;-0.007349081;;1.06911E-05;8.348430786
1.06921E-05;-0.00734908;;1.06921E-05;8.345090295
1.06931E-05;-0.007349079;;1.06931E-05;8.341749804
1.06941E-05;-0.007349078;;1.06941E-05;8.338409314
1.06951E-05;-0.007349078;;1.06951E-05;8.335068824
1.06961E-05;-0.007349077;;1.06961E-05;8.331728334
1.06971E-05;-0.007349076;;1.06971E-05;8.328387845
1.06981E-05;-0.007349075;;1.06981E-05;8.325047356
1.06991E-05;-0.007349074;;1.06991E-05;8.321706868
1.07001E-05;-0.007349073;;1.07001E-05;8.31836638
1.07011E-05;-0.007349072;;1.07011E-05;8.315025893
1.07021E-05;-0.007349071;;1.07021E-05;8.311685406
1.07031E-05;-0.00734907;;1.07031E-05;8.30834492
1.07041E-05;-0.007349069;;1.07041E-05;8.305004434
1.07051E-05;-0.007349068;;1.07051E-05;8.301663948
1.07061E-05;-0.007349067;;1.07061E-05;8.298323463
1.07071E-05;-0.007349066;;1.07071E-05;8.294982978
1.07081E-05;-0.007349065;;1.07081E-05;8.291642494
1.07091E-05;-0.007349064;;1.07091E-05;8.288302011
1.07101E-05;-0.007349063;;1.07101E-05;8.284961527
1.07111E-05;-0.007349062;;1.07111E-05;8.281621045
1.07121E-05;-0.007349061;;1.07121E-05;8.278280562
1.07131E-05;-0.00734906;;1.07131E-05;8.27494008
1.07141E-05;-0.007349059;;1.07141E-05;8.271599599
1.07151E-05;-0.007349057;;1.07151E-05;8.268259118
1.07161E-05;-0.007349056;;1.07161E-05;8.264918638
1.07171E-05;-0.007349055;;1.07171E-05;8.261578158
1.07181E-05;-0.007349054;;1.07181E-05;8.258237678
1.07191E-05;-0.007349053;;1.07191E-05;8.254897199
1.07201E-05;-0.007349052;;1.07201E-05;8.251556721
1.07211E-05;-0.007349051;;1.07211E-05;8.248216243
1.07221E-05;-0.00734905;;1.07221E-05;8.244875765
1.07231E-05;-0.007349049;;1.07231E-05;8.241535288
1.07241E-05;-0.007349048;;1.07241E-05;8.238194811
1.07251E-05;-0.007349047;;1.07251E-05;8.234854335
1.07261E-05;-0.007349046;;1.07261E-05;8.23151386
1.07271E-05;-0.007349045;;1.07271E-05;8.228173384
1.07281E-05;-0.007349044;;1.07281E-05;8.22483291
1.07291E-05;-0.007349043;;1.07291E-05;8.221492436
1.07301E-05;-0.007349042;;1.07301E-05;8.218151962
1.07311E-05;-0.00734904;;1.07311E-05;8.214811489
1.07321E-05;-0.007349039;;1.07321E-05;8.211471016
1.07331E-05;-0.007349038;;1.07331E-05;8.208130544
1.07341E-05;-0.007349037;;1.07341E-05;8.204790072
1.07351E-05;-0.007349036;;1.07351E-05;8.201449601
1.07361E-05;-0.007349035;;1.07361E-05;8.19810913
1.07371E-05;-0.007349034;;1.07371E-05;8.19476866
1.07381E-05;-0.007349033;;1.07381E-05;8.19142819
1.07391E-05;-0.007349032;;1.07391E-05;8.188087721
1.07401E-05;-0.007349031;;1.07401E-05;8.184747252
1.07411E-05;-0.007349029;;1.07411E-05;8.181406784
1.07421E-05;-0.007349028;;1.07421E-05;8.178066316
1.07431E-05;-0.007349027;;1.07431E-05;8.174725849
1.07441E-05;-0.007349026;;1.07441E-05;8.171385383
1.07451E-05;-0.007349025;;1.07451E-05;8.168044916
1.07461E-05;-0.007349024;;1.07461E-05;8.164704451
1.07471E-05;-0.007349023;;1.07471E-05;8.161363986
1.07481E-05;-0.007349022;;1.07481E-05;8.158023521
1.07491E-05;-0.00734902;;1.07491E-05;8.154683057
1.07501E-05;-0.007349019;;1.07501E-05;8.151342593
1.07511E-05;-0.007349018;;1.07511E-05;8.14800213
1.07521E-05;-0.007349017;;1.07521E-05;8.144661668
1.07531E-05;-0.007349016;;1.07531E-05;8.141321206
1.07541E-05;-0.007349015;;1.07541E-05;8.137980744
1.07551E-05;-0.007349013;;1.07551E-05;8.134640283
1.07561E-05;-0.007349012;;1.07561E-05;8.131299823
1.07571E-05;-0.007349011;;1.07571E-05;8.127959363
1.07581E-05;-0.00734901;;1.07581E-05;8.124618904
1.07591E-05;-0.007349009;;1.07591E-05;8.121278445
1.07601E-05;-0.007349008;;1.07601E-05;8.117937987
1.07611E-05;-0.007349006;;1.07611E-05;8.114597529
1.07621E-05;-0.007349005;;1.07621E-05;8.111257072
1.07631E-05;-0.007349004;;1.07631E-05;8.107916615
1.07641E-05;-0.007349003;;1.07641E-05;8.104576159
1.07651E-05;-0.007349002;;1.07651E-05;8.101235703
1.07661E-05;-0.007349001;;1.07661E-05;8.097895248
1.07671E-05;-0.007348999;;1.07671E-05;8.094554794
1.07681E-05;-0.007348998;;1.07681E-05;8.09121434
1.07691E-05;-0.007348997;;1.07691E-05;8.087873886
1.07701E-05;-0.007348996;;1.07701E-05;8.084533434
1.07711E-05;-0.007348994;;1.07711E-05;8.081192981
1.07721E-05;-0.007348993;;1.07721E-05;8.07785253
1.07731E-05;-0.007348992;;1.07731E-05;8.074512078
1.07741E-05;-0.007348991;;1.07741E-05;8.071171628
1.07751E-05;-0.00734899;;1.07751E-05;8.067831178
1.07761E-05;-0.007348988;;1.07761E-05;8.064490728
1.07771E-05;-0.007348987;;1.07771E-05;8.061150279
1.07781E-05;-0.007348986;;1.07781E-05;8.057809831
1.07791E-05;-0.007348985;;1.07791E-05;8.054469383
1.07801E-05;-0.007348983;;1.07801E-05;8.051128936
1.07811E-05;-0.007348982;;1.07811E-05;8.047788489
1.07821E-05;-0.007348981;;1.07821E-05;8.044448043
1.07831E-05;-0.00734898;;1.07831E-05;8.041107597
1.07841E-05;-0.007348978;;1.07841E-05;8.037767152
1.07851E-05;-0.007348977;;1.07851E-05;8.034426708
1.07861E-05;-0.007348976;;1.07861E-05;8.031086264
1.07871E-05;-0.007348975;;1.07871E-05;8.027745821
1.07881E-05;-0.007348973;;1.07881E-05;8.024405378
1.07891E-05;-0.007348972;;1.07891E-05;8.021064936
1.07901E-05;-0.007348971;;1.07901E-05;8.017724494
1.07911E-05;-0.00734897;;1.07911E-05;8.014384053
1.07921E-05;-0.007348968;;1.07921E-05;8.011043613
1.07931E-05;-0.007348967;;1.07931E-05;8.007703173
1.07941E-05;-0.007348966;;1.07941E-05;8.004362734
1.07951E-05;-0.007348964;;1.07951E-05;8.001022295
1.07961E-05;-0.007348963;;1.07961E-05;7.997681857
1.07971E-05;-0.007348962;;1.07971E-05;7.994341419
1.07981E-05;-0.007348961;;1.07981E-05;7.991000983
1.07991E-05;-0.007348959;;1.07991E-05;7.987660546
1.08001E-05;-0.007348958;;1.08001E-05;7.98432011
1.08011E-05;-0.007348957;;1.08011E-05;7.980979675
1.08021E-05;-0.007348955;;1.08021E-05;7.977639241
1.08031E-05;-0.007348954;;1.08031E-05;7.974298807
1.08041E-05;-0.007348953;;1.08041E-05;7.970958374
1.08051E-05;-0.007348951;;1.08051E-05;7.967617941
1.08061E-05;-0.00734895;;1.08061E-05;7.964277509
1.08071E-05;-0.007348949;;1.08071E-05;7.960937077
1.08081E-05;-0.007348947;;1.08081E-05;7.957596646
1.08091E-05;-0.007348946;;1.08091E-05;7.954256216
1.08101E-05;-0.007348945;;1.08101E-05;7.950915786
1.08111E-05;-0.007348943;;1.08111E-05;7.947575357
1.08121E-05;-0.007348942;;1.08121E-05;7.944234929
1.08131E-05;-0.007348941;;1.08131E-05;7.940894501
1.08141E-05;-0.007348939;;1.08141E-05;7.937554074
1.08151E-05;-0.007348938;;1.08151E-05;7.934213647
1.08161E-05;-0.007348937;;1.08161E-05;7.930873221
1.08171E-05;-0.007348935;;1.08171E-05;7.927532795
1.08181E-05;-0.007348934;;1.08181E-05;7.924192371
1.08191E-05;-0.007348933;;1.08191E-05;7.920851946
1.08201E-05;-0.007348931;;1.08201E-05;7.917511523
1.08211E-05;-0.00734893;;1.08211E-05;7.9141711
1.08221E-05;-0.007348928;;1.08221E-05;7.910830678
1.08231E-05;-0.007348927;;1.08231E-05;7.907490256
1.08241E-05;-0.007348926;;1.08241E-05;7.904149835
1.08251E-05;-0.007348924;;1.08251E-05;7.900809414
1.08261E-05;-0.007348923;;1.08261E-05;7.897468995
1.08271E-05;-0.007348921;;1.08271E-05;7.894128575
1.08281E-05;-0.00734892;;1.08281E-05;7.890788157
1.08291E-05;-0.007348919;;1.08291E-05;7.887447739
1.08301E-05;-0.007348917;;1.08301E-05;7.884107322
1.08311E-05;-0.007348916;;1.08311E-05;7.880766905
1.08321E-05;-0.007348914;;1.08321E-05;7.877426489
1.08331E-05;-0.007348913;;1.08331E-05;7.874086074
1.08341E-05;-0.007348912;;1.08341E-05;7.870745659
1.08351E-05;-0.00734891;;1.08351E-05;7.867405245
1.08361E-05;-0.007348909;;1.08361E-05;7.864064832
1.08371E-05;-0.007348907;;1.08371E-05;7.860724419
1.08381E-05;-0.007348906;;1.08381E-05;7.857384007
1.08391E-05;-0.007348905;;1.08391E-05;7.854043595
1.08401E-05;-0.007348903;;1.08401E-05;7.850703184
1.08411E-05;-0.007348902;;1.08411E-05;7.847362774
1.08421E-05;-0.0073489;;1.08421E-05;7.844022365
1.08431E-05;-0.007348899;;1.08431E-05;7.840681956
1.08441E-05;-0.007348897;;1.08441E-05;7.837341547
1.08451E-05;-0.007348896;;1.08451E-05;7.83400114
1.08461E-05;-0.007348894;;1.08461E-05;7.830660733
1.08471E-05;-0.007348893;;1.08471E-05;7.827320327
1.08481E-05;-0.007348892;;1.08481E-05;7.823979921
1.08491E-05;-0.00734889;;1.08491E-05;7.820639516
1.08501E-05;-0.007348889;;1.08501E-05;7.817299112
1.08511E-05;-0.007348887;;1.08511E-05;7.813958708
1.08521E-05;-0.007348886;;1.08521E-05;7.810618305
1.08531E-05;-0.007348884;;1.08531E-05;7.807277903
1.08541E-05;-0.007348883;;1.08541E-05;7.803937501
1.08551E-05;-0.007348881;;1.08551E-05;7.8005971
1.08561E-05;-0.00734888;;1.08561E-05;7.7972567
1.08571E-05;-0.007348878;;1.08571E-05;7.793916301
1.08581E-05;-0.007348877;;1.08581E-05;7.790575902
1.08591E-05;-0.007348875;;1.08591E-05;7.787235503
1.08601E-05;-0.007348874;;1.08601E-05;7.783895106
1.08611E-05;-0.007348872;;1.08611E-05;7.780554709
1.08621E-05;-0.007348871;;1.08621E-05;7.777214313
1.08631E-05;-0.007348869;;1.08631E-05;7.773873917
1.08641E-05;-0.007348868;;1.08641E-05;7.770533522
1.08651E-05;-0.007348866;;1.08651E-05;7.767193128
1.08661E-05;-0.007348865;;1.08661E-05;7.763852735
1.08671E-05;-0.007348863;;1.08671E-05;7.760512342
1.08681E-05;-0.007348862;;1.08681E-05;7.75717195
1.08691E-05;-0.00734886;;1.08691E-05;7.753831559
1.08701E-05;-0.007348859;;1.08701E-05;7.750491168
1.08711E-05;-0.007348857;;1.08711E-05;7.747150778
1.08721E-05;-0.007348856;;1.08721E-05;7.743810389
1.08731E-05;-0.007348854;;1.08731E-05;7.74047
1.08741E-05;-0.007348853;;1.08741E-05;7.737129612
1.08751E-05;-0.007348851;;1.08751E-05;7.733789225
1.08761E-05;-0.00734885;;1.08761E-05;7.730448838
1.08771E-05;-0.007348848;;1.08771E-05;7.727108452
1.08781E-05;-0.007348846;;1.08781E-05;7.723768067
1.08791E-05;-0.007348845;;1.08791E-05;7.720427683
1.08801E-05;-0.007348843;;1.08801E-05;7.717087299
1.08811E-05;-0.007348842;;1.08811E-05;7.713746916
1.08821E-05;-0.00734884;;1.08821E-05;7.710406534
1.08831E-05;-0.007348839;;1.08831E-05;7.707066152
1.08841E-05;-0.007348837;;1.08841E-05;7.703725771
1.08851E-05;-0.007348836;;1.08851E-05;7.700385391
1.08861E-05;-0.007348834;;1.08861E-05;7.697045012
1.08871E-05;-0.007348832;;1.08871E-05;7.693704633
1.08881E-05;-0.007348831;;1.08881E-05;7.690364255
1.08891E-05;-0.007348829;;1.08891E-05;7.687023878
1.08901E-05;-0.007348828;;1.08901E-05;7.683683501
1.08911E-05;-0.007348826;;1.08911E-05;7.680343125
1.08921E-05;-0.007348824;;1.08921E-05;7.67700275
1.08931E-05;-0.007348823;;1.08931E-05;7.673662376
